TransactionID,AccountID,TransactionAmount,Location,DeviceID,IP Address,MerchantID,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,DayOfWeek,Hour,Month,DaysSinceLastTransaction,TransactionType_Debit,Channel_Branch,Channel_Online,CustomerOccupation_Engineer,CustomerOccupation_Retired,CustomerOccupation_Student,Cluster,Cluster_PCA
TX000133,AC00203,-0.30680856635421544,Louisville,D000339,65.27.212.129,M055,0.1307594558506213,2.1923811495493526,-0.2067936485059295,1.0847428231704115,0,17,11,-350,True,False,True,True,False,False,1,1
TX000134,AC00498,-0.9997795408356885,Los Angeles,D000236,85.240.254.83,M098,-1.218414953583275,1.9207579004275468,-0.2067936485059295,-1.0246571573609522,4,17,11,-353,False,True,False,False,False,True,0,1
TX000135,AC00349,0.2868777942919232,Albuquerque,D000635,62.251.170.72,M034,0.6366998593883324,-0.6382190255094659,-0.2067936485059295,1.7232720615590722,0,16,8,-441,True,False,False,False,False,False,1,1
TX000136,AC00177,-0.9641837113757462,Milwaukee,D000465,161.177.41.214,M065,0.2994062570298583,0.062283038015191215,-0.2067936485059295,2.381146630575882,0,16,10,-385,True,False,False,False,False,False,1,1
TX000137,AC00284,0.6457481634862393,Oklahoma City,D000170,138.87.180.254,M060,-1.49949295554867,-0.7382907488701311,-0.2067936485059295,-0.8629409620821399,1,17,6,-503,True,False,True,False,False,True,1,1
TX000138,AC00272,0.13291469747481047,San Antonio,D000426,203.99.96.114,M003,-1.330846154369433,-1.4530887728748834,-0.2067936485059295,-1.0547866444665035,0,16,1,-658,True,True,False,False,False,True,1,1
TX000139,AC00405,2.3976179800734805,Seattle,D000661,100.4.40.132,M067,1.3675026644983594,-0.02349272486537904,-0.2067936485059295,0.43478842994026246,2,16,11,-348,True,False,True,False,False,False,1,1
TX000140,AC00385,-0.21591757929239963,Chicago,D000553,45.182.28.148,M045,-1.218414953583275,0.005099196094811046,-0.2067936485059295,-1.2436196345396575,4,16,9,-430,True,False,True,False,False,True,1,1
TX000141,AC00403,-0.9989915677100112,Chicago,D000556,18.72.115.111,M090,-0.8249057508317219,1.8063902165867864,-0.2067936485059295,0.08421616864718898,0,18,10,-378,True,False,True,False,False,False,1,1
TX000142,AC00114,2.577447151233477,Detroit,D000522,121.67.144.20,M052,1.9858742688222286,-1.4102008914345983,-0.2067936485059295,-0.7888005272983668,0,16,10,-378,True,False,False,False,True,False,0,1
TX000143,AC00163,-0.2413725372218867,Charlotte,D000439,197.162.55.147,M057,-1.49949295554867,2.4925963196313483,-0.2067936485059295,-1.2236307415539647,0,17,7,-490,True,False,False,False,False,True,1,1
TX000144,AC00108,-0.218761134485061,Oklahoma City,D000600,96.115.67.230,M030,1.1988558633191224,-1.4673847333549783,-0.2067936485059295,-1.0378309557396708,1,16,10,-377,False,False,True,False,True,False,2,1
TX000145,AC00397,-0.6323442463622719,Jacksonville,D000369,33.212.169.157,M019,1.3675026644983594,0.662713378179183,-0.2067936485059295,0.2470810329944454,0,16,9,-406,False,True,False,False,True,False,2,1
TX000146,AC00434,-0.8624666587611474,Los Angeles,D000241,163.129.70.210,M085,-1.387061754762512,-0.39518769734785014,-0.2067936485059295,-0.8858989594902843,3,17,2,-627,True,False,False,False,False,True,1,1
TX000147,AC00385,2.315257658589649,Sacramento,D000292,202.194.199.70,M026,1.8172274676429916,2.5211882405915387,-0.2067936485059295,-0.7876800621579424,2,17,8,-432,True,True,False,False,True,False,0,1
TX000148,AC00161,0.7446559206092934,New York,D000109,23.92.205.75,M056,-0.20653414650785276,0.319610326656902,6.431744946342571,-1.2031213578966329,3,18,4,-571,True,False,True,False,False,False,0,2
TX000149,AC00333,0.4039431930066706,Memphis,D000330,140.212.253.222,M077,1.1988558633191224,0.30531436617680696,-0.2067936485059295,1.2818318721730078,4,16,7,-465,True,False,False,False,False,False,1,1
TX000150,AC00279,-0.10906157151034028,Philadelphia,D000158,3.157.63.220,M049,0.5242686586021743,-0.39518769734785014,-0.2067936485059295,-0.17130885521904582,0,17,2,-637,True,False,True,False,True,False,1,1
TX000151,AC00072,-0.7817850626320194,Virginia Beach,D000413,216.151.64.40,M073,1.9858742688222286,-0.09497252726585426,-0.2067936485059295,0.34318207173184345,0,18,7,-469,True,False,True,False,True,False,1,1
TX000152,AC00242,0.12106084088853528,Albuquerque,D000548,113.115.81.178,M039,-0.5438277488663268,2.4783003591512536,-0.2067936485059295,-0.5964112783012575,0,16,11,-350,False,True,False,True,False,False,0,1
TX000153,AC00303,-0.10172999547143019,San Antonio,D000605,216.32.4.105,M078,-1.387061754762512,0.5769376152986128,-0.2067936485059295,-1.158448899906673,0,16,10,-392,True,False,True,False,False,True,1,1
TX000154,AC00442,0.6798365660970597,San Francisco,D000070,210.160.90.52,M009,0.9177778613537274,2.078013465708592,-0.2067936485059295,1.997442445839873,4,16,11,-367,True,True,False,False,False,False,0,1
TX000155,AC00087,0.2695081258259072,Tucson,D000481,82.88.241.226,M081,-0.4313965480801688,1.7920942561066913,-0.2067936485059295,1.012289496080916,2,16,2,-628,True,False,False,True,False,False,1,1
TX000156,AC00174,-0.7351233497114793,Seattle,D000226,34.92.221.183,M058,-0.4876121484732478,0.7341931805796582,-0.2067936485059295,0.9987413546575703,0,17,9,-427,False,False,True,True,False,False,2,1
TX000157,AC00421,-0.7000414157682832,New York,D000436,182.225.2.156,M092,-1.387061754762512,-0.681106906949751,-0.2067936485059295,-1.0158806077598714,3,16,7,-466,False,False,True,False,False,True,2,1
TX000158,AC00111,1.7327742202085739,Memphis,D000108,191.91.45.159,M030,1.3112870641052805,0.13376284041566644,-0.2067936485059295,1.80865817164239,0,16,4,-567,False,True,False,False,False,False,0,1
TX000159,AC00275,-0.8970346971875974,Charlotte,D000678,111.78.64.133,M057,-1.218414953583275,0.03369111705500113,-0.2067936485059295,-1.154423430180206,1,17,9,-412,True,True,False,False,False,True,1,1
TX000160,AC00492,-0.9218044610947563,Washington,D000310,215.97.143.157,M035,0.9739934617468065,-0.29511597398718487,-0.2067936485059295,0.9118142845069875,2,16,5,-523,True,False,True,False,False,False,1,1
TX000161,AC00380,-0.5415217787026888,Louisville,D000491,167.104.180.235,M002,0.4680530582090954,0.8199689434602284,-0.2067936485059295,1.2780371618576123,0,17,10,-392,False,False,True,False,False,False,2,1
TX000162,AC00227,0.034178238857338526,Detroit,D000076,128.16.32.183,M049,-0.6562589496524849,2.363932675310493,-0.2067936485059295,0.04959712899957147,0,16,1,-665,True,True,False,False,False,False,1,1
TX000163,AC00257,-0.8117623011088716,Tucson,D000456,10.144.131.89,M085,0.6366998593883324,-0.9527301560715568,-0.2067936485059295,-1.04278202710388,4,18,5,-528,False,True,False,False,True,False,2,1
TX000164,AC00062,-0.7630792658224637,Nashville,D000115,161.168.126.136,M028,1.4237182648914386,0.07657899849528625,-0.2067936485059295,0.46335900902435356,0,17,8,-448,True,True,False,False,False,False,1,1
TX000165,AC00383,-0.6153856943096526,Kansas City,D000281,198.39.35.23,M100,0.35562185742293734,0.24813052425642676,-0.2067936485059295,-0.9329969552899499,4,18,11,-346,True,True,False,False,True,False,1,1
TX000166,AC00182,-0.22503065978936268,Memphis,D000371,161.71.2.223,M044,-0.6000433492594058,0.648417417699088,-0.2067936485059295,-1.2823923435865594,1,18,1,-643,True,False,False,True,False,False,1,1
TX000167,AC00478,-0.587155700589737,Baltimore,D000001,141.121.30.32,M001,1.7047962668568335,2.120901347148877,-0.2067936485059295,0.14239318017173624,1,16,2,-629,True,True,False,False,True,False,1,1
TX000168,AC00332,0.7149527597413723,Chicago,D000606,110.150.1.201,M010,0.4680530582090954,0.6055295362588028,1.4528410002061958,-0.9754336109859739,1,17,5,-552,False,False,True,False,True,False,0,1
TX000169,AC00202,0.023146615097857023,Houston,D000281,183.39.94.209,M007,-0.7686901504386429,-1.1957614842331725,-0.2067936485059295,-0.2710661486251968,0,17,12,-336,True,True,False,True,False,False,1,1
TX000170,AC00331,-0.05393771241404857,Detroit,D000148,219.193.239.152,M013,-1.274630553976354,-0.15215636918623443,-0.2067936485059295,-0.9046596996103863,1,17,5,-538,True,False,False,False,False,True,1,1
TX000171,AC00474,1.645446242062864,Houston,D000436,139.23.212.102,M018,-0.7686901504386429,-1.4673847333549783,-0.2067936485059295,0.4387626197976026,0,16,3,-595,True,True,False,True,False,False,1,1
TX000172,AC00268,-0.6112402704745679,Los Angeles,D000309,7.105.184.86,M093,0.6366998593883324,-0.33800385542746997,-0.2067936485059295,0.10312305639430272,4,18,8,-437,True,True,False,False,True,False,1,1
TX000173,AC00247,-0.4124997442983171,Chicago,D000666,130.92.201.49,M088,1.7610118672499127,-1.0956897608725071,-0.2067936485059295,0.058714689730346825,0,17,5,-539,True,False,True,False,True,False,1,1
TX000174,AC00298,-0.12578030565514467,Denver,D000327,184.59.28.72,M094,-1.274630553976354,-1.1957614842331725,-0.2067936485059295,-1.079762504724794,0,16,5,-525,True,True,False,False,False,True,1,1
TX000175,AC00106,-0.4389482335601798,Chicago,D000061,120.170.93.69,M046,-1.162199353190196,-1.4387928123947882,-0.2067936485059295,-0.8482056916885051,2,16,3,-593,True,False,True,False,False,True,1,1
TX000176,AC00035,-0.7686635971044372,Portland,D000059,155.37.19.43,M022,-1.0497681524040379,-1.5102726147952634,-0.2067936485059295,-1.1093279132699487,4,16,5,-535,True,True,False,False,False,True,1,1
TX000177,AC00363,3.6485081872355676,El Paso,D000213,93.52.44.101,M001,-0.8811213512248008,-0.19504425062651956,-0.2067936485059295,-0.6883355716982638,4,18,2,-633,True,False,False,True,False,False,0,1
TX000178,AC00273,1.6957737430028592,Baltimore,D000424,110.235.207.187,M059,-1.443277355155591,0.6341214572189929,-0.2067936485059295,-1.113781569903626,0,16,5,-532,True,False,False,False,False,True,1,1
TX000179,AC00156,-0.20738691371441537,Phoenix,D000455,61.95.76.233,M049,1.4799338652845175,-1.052801879432222,-0.2067936485059295,-1.008042479763814,0,16,12,-322,True,False,True,False,True,False,1,1
TX000180,AC00010,-0.9024819896651054,Philadelphia,D000036,177.116.108.246,M091,0.5242686586021743,-0.9384341955914618,-0.2067936485059295,-1.1250169892293451,1,16,11,-349,False,False,True,True,False,False,2,1
TX000181,AC00036,1.5165269867618414,Philadelphia,D000030,1.198.76.182,M010,-0.20653414650785276,0.04798707753509617,-0.2067936485059295,2.3973331212658096,2,17,7,-474,True,False,True,False,False,False,0,1
TX000182,AC00149,0.5342670960534657,Albuquerque,D000150,223.32.70.156,M017,0.7491310601744904,-0.5381473021488006,-0.2067936485059295,1.7773595035207435,2,16,4,-565,True,False,False,False,False,False,1,1
TX000183,AC00225,0.009853851064692875,Jacksonville,D000272,156.173.170.140,M065,1.5923650660706756,-0.2808200135070898,-0.2067936485059295,0.7105690021116504,0,16,11,-357,True,True,False,False,True,False,1,1
TX000184,AC00077,-0.6395045238956,Virginia Beach,D000142,101.223.82.253,M036,-1.443277355155591,1.1630719949825095,-0.2067936485059295,-0.8107226713501464,4,16,4,-577,False,True,False,False,False,True,2,1
TX000185,AC00440,-0.328563476563131,Las Vegas,D000626,193.108.17.115,M019,0.8053466605675694,2.564076122031824,-0.2067936485059295,0.567723798671563,1,16,1,-671,True,False,False,False,False,False,1,1
TX000186,AC00321,0.34813413988805086,Portland,D000301,30.229.179.194,M062,0.8053466605675694,-0.15215636918623443,-0.2067936485059295,-0.4881620385676803,0,16,1,-644,True,False,False,True,False,False,1,1
TX000187,AC00099,2.5499023515358896,Jacksonville,D000208,32.240.176.64,M032,1.8734430680360705,-0.8955463141511766,-0.2067936485059295,0.15688999917393065,2,16,9,-425,True,False,True,False,True,False,0,1
TX000188,AC00258,1.1400471311936944,Mesa,D000091,200.22.195.243,M084,0.9739934617468065,-0.9670261165516518,-0.2067936485059295,-0.9616649661253823,3,16,3,-613,True,False,False,False,True,False,1,1
TX000189,AC00132,-0.9820672753585085,Philadelphia,D000503,10.191.172.154,M083,0.8615622609606484,1.7920942561066913,-0.2067936485059295,-0.9928585105153183,0,17,10,-378,False,False,False,True,False,False,0,1
TX000190,AC00113,-0.279880441276723,Los Angeles,D000414,147.119.62.178,M083,-0.3751809476870898,1.649134651305741,-0.2067936485059295,0.7073999061996035,2,16,1,-670,True,False,False,False,False,False,1,1
TX000191,AC00396,3.8540663939339828,Washington,D000569,188.124.181.12,M072,1.9296586684291497,0.648417417699088,-0.2067936485059295,0.14358800112239462,0,17,7,-483,True,True,False,False,True,False,0,1
TX000192,AC00099,-0.24401053420784963,Louisville,D000631,206.62.122.93,M041,0.2431906566367793,0.30531436617680696,-0.2067936485059295,1.2116758832204007,0,17,9,-413,False,True,False,False,False,False,2,1
TX000193,AC00265,0.5046324545877774,Las Vegas,D000173,42.61.10.112,M060,-0.09410294572169475,-0.2665240530269948,-0.2067936485059295,1.3368474797658774,0,16,9,-420,False,True,False,False,False,False,0,1
TX000194,AC00047,-0.05832295415694819,Virginia Beach,D000538,170.225.23.251,M017,-1.105983752797117,-1.367313009994313,-0.2067936485059295,-1.2361173896863817,4,17,1,-647,False,False,True,False,False,True,2,1
TX000195,AC00005,0.6541760499608744,Jacksonville,D000466,198.24.183.157,M036,0.41183745781601633,0.17665072185595154,-0.2067936485059295,0.608263099209889,0,17,7,-490,True,True,False,True,False,False,1,1
TX000196,AC00363,-1.00824168701144,Los Angeles,D000215,116.44.12.250,M085,0.2994062570298583,0.1623547613758565,-0.2067936485059295,1.6078974840103026,0,16,3,-588,False,True,False,False,False,False,2,1
TX000197,AC00426,-0.3364432078199036,Colorado Springs,D000304,194.88.79.54,M023,1.3675026644983594,0.648417417699088,-0.2067936485059295,0.5513834683742539,0,16,8,-441,True,True,False,False,True,False,1,1
TX000198,AC00107,-0.9497946369068572,Tucson,D000082,96.115.67.230,M069,0.9739934617468065,-0.6382190255094659,-0.2067936485059295,-0.6030058694709858,0,17,7,-469,True,True,False,False,True,False,1,1
TX000199,AC00237,-0.6302201448930549,Detroit,D000022,31.127.129.152,M038,0.9739934617468065,-1.2529453261535526,-0.2067936485059295,0.400169390292645,1,17,10,-377,True,False,True,False,True,False,1,1
TX000200,AC00358,0.6698327333710703,Colorado Springs,D000232,35.220.238.127,M022,0.4680530582090954,1.663430611785836,-0.2067936485059295,0.5945098383100356,0,16,7,-462,True,True,False,False,True,False,1,1
TX000201,AC00113,0.03363008363947619,Los Angeles,D000014,1.7.29.72,M007,-1.443277355155591,-1.5102726147952634,-0.2067936485059295,-1.040289825464309,0,17,6,-511,True,False,False,False,False,True,1,1
TX000202,AC00010,-0.9812450425317147,Atlanta,D000129,16.51.235.240,M017,-0.09410294572169475,0.5912335757787078,-0.2067936485059295,0.2160387642184342,3,16,11,-340,True,False,True,False,False,False,1,1
TX000203,AC00499,0.05559055205509008,Tucson,D000357,179.43.245.131,M097,0.8053466605675694,0.44827397097775734,-0.2067936485059295,0.5505629904682224,2,18,11,-355,True,True,False,True,False,False,1,1
TX000204,AC00380,-0.8448229126862,Seattle,D000199,193.217.248.188,M063,1.0864246625329645,-0.18074829014642452,-0.2067936485059295,-0.043880944431981976,0,16,1,-644,True,True,False,False,True,False,1,1
TX000205,AC00452,-0.5365541220408105,Memphis,D000374,192.95.36.246,M059,0.8615622609606484,-0.2808200135070898,-0.2067936485059295,0.7725766198599822,3,16,5,-529,True,True,False,True,False,False,1,1
TX000206,AC00020,-0.03273095742299544,Denver,D000582,205.69.66.135,M092,1.3112870641052805,-0.8097705512706064,-0.2067936485059295,-0.8631127496437153,3,16,8,-438,True,False,False,False,True,False,1,1
TX000207,AC00181,1.723112984493748,Oklahoma City,D000657,8.244.162.185,M062,-0.7686901504386429,-0.16645232966632947,-0.2067936485059295,1.1655701528883415,3,16,5,-550,True,False,False,True,False,False,1,1
TX000208,AC00370,0.6438981396259537,Houston,D000589,140.212.253.222,M061,0.07454385545754227,0.333906287136997,-0.2067936485059295,0.32234706090555554,0,17,2,-637,True,False,False,True,False,False,1,1
TX000209,AC00453,0.7658969353014627,Kansas City,D000108,166.7.230.111,M084,0.5242686586021743,1.348919481223745,-0.2067936485059295,1.109739195376353,4,18,2,-626,True,False,False,False,False,False,1,1
TX000210,AC00339,0.08289553384486295,Raleigh,D000537,86.103.2.29,M056,1.0302090621398854,-0.8383624722307964,-0.2067936485059295,0.2166310467068506,0,17,8,-455,False,False,False,False,True,False,2,1
TX000211,AC00249,0.025133677762608313,Portland,D000700,21.190.11.223,M098,1.1426402629260435,0.5483456943384226,-0.2067936485059295,2.1580920198408444,4,16,2,-619,True,False,False,False,False,False,1,1
TX000212,AC00479,0.4607457774576659,El Paso,D000073,40.192.99.27,M044,-0.2627497469009318,0.3624982080971871,-0.2067936485059295,1.637447508594719,0,16,7,-462,True,False,False,False,False,False,1,1
TX000213,AC00301,1.358761063120808,Milwaukee,D000007,27.143.109.203,M035,0.9177778613537274,-0.681106906949751,-0.2067936485059295,-0.9550703749556541,3,16,12,-333,True,False,False,False,True,False,1,1
TX000214,AC00380,-0.6191885211335733,Louisville,D000531,184.146.10.88,M088,0.5804842589952534,0.7341931805796582,-0.2067936485059295,0.4082536616605119,0,18,3,-595,True,False,False,True,False,False,1,1
TX000215,AC00130,0.3056521105037119,Detroit,D000248,34.169.232.37,M039,0.6929154597814113,0.41968205001756725,-0.2067936485059295,0.5284357269399349,4,18,3,-612,False,False,True,False,False,False,2,1
TX000216,AC00006,-0.7630107464202309,Atlanta,D000139,161.161.26.115,M026,-1.105983752797117,1.1773679554626044,-0.2067936485059295,-1.203444421072133,2,16,5,-530,True,False,False,False,False,True,1,1
TX000217,AC00096,-0.34887947932515767,Philadelphia,D000517,119.163.214.161,M056,1.7047962668568335,-0.29511597398718487,-0.2067936485059295,0.5664443659368449,0,16,5,-532,True,True,False,False,True,False,1,1
TX000218,AC00108,-0.5580692143419113,Fort Worth,D000637,155.19.119.0,M074,0.2994062570298583,-0.19504425062651956,-0.2067936485059295,0.841386512248007,0,16,8,-441,True,False,False,False,False,False,1,1
TX000219,AC00070,2.030388243806762,Las Vegas,D000223,28.149.72.129,M029,-0.6562589496524849,0.5912335757787078,-0.2067936485059295,0.006827154154222338,4,18,7,-486,False,False,True,True,False,False,0,1
TX000220,AC00417,0.21815283385241985,Omaha,D000676,78.100.105.143,M088,1.0302090621398854,0.8628568249005136,-0.2067936485059295,0.7259350148955468,4,17,1,-668,True,False,False,False,False,False,1,1
TX000221,AC00391,-0.5688267604924616,Charlotte,D000203,27.215.118.94,M014,-0.03788734532861574,-1.1099857213526023,-0.2067936485059295,0.1946678787597694,3,16,10,-382,True,True,False,False,False,False,1,1
